Date,Sydney,London,Melbourne,Singapore,Stockholm,Paris,Dublin,Manchester,Sao Paulo
"May 24, 2024",2.383271958031321,5.93152913115369,2.836245967906578,6.93577402049492,15.028600548535046,36.9851069464286,7.961267295721557,-5.133288304488557,-7.259012836619692
"May 25, 2024",1.6771906737840792,5.620792339569936,2.1891545193472433,6.324486823930013,15.300959459175747,36.471137164897286,7.3296832367696645,-5.489425531354988,-8.042766302621894
"May 26, 2024",1.0697343705228752,5.913811190673635,1.630275747553523,5.770620736917624,15.639356339740543,36.22541168925456,6.768662990266747,-2.8871676564240665,-8.606927655230535
"May 27, 2024",0.47013127593416043,5.989673132032859,1.0234201679528534,5.276317339301202,15.839188000175591,36.01337438365962,6.226763260685486,-3.101902614889343,-9.136213578768823
"May 28, 2024",0.02858284958275407,6.018885306052191,0.6510044506145115,4.915059589459144,16.248966963837532,35.90330234141789,5.9517920173359355,-3.301374549346058,-9.505236648249705
"May 29, 2024",-0.34950316073961657,5.511961572254154,0.2779932764416861,4.514048763773036,16.121280831238632,35.33780947628407,5.449043822403783,-4.232945325041008,-9.969449124134371
"May 30, 2024",-0.6641975046606318,5.179301632797927,-0.06907299280007623,4.221187720181177,16.680122380191662,35.71810748147601,5.052672471615137,-4.907500811396391,-9.967315568473596
"May 31, 2024",-0.42838899560291066,4.850342275847027,-0.4214983735521893,3.92832667658932,17.250033877860293,35.709640401303574,4.771479472759333,-9.430092718484925,-10.26519276265096
"Jun 1, 2024",-0.42838899560291066,4.850342275847027,-0.4214983735521893,3.92832667658932,17.250033877860293,35.709640401303574,4.771479472759333,-9.430092718484925,-10.26519276265096
"Jun 2, 2024",-0.5376971703686408,3.746839786644598,-1.1530596273461,3.294017496707321,16.56655997526439,35.896997068949055,4.4729869585934585,-10.053596021087534,-11.177616046964484
"Jun 3, 2024",-0.7410316003212033,3.1522234613566673,-1.587572985994855,2.938515242694536,16.813725209517866,36.162358964566174,4.14277866635912,-10.441311918316506,-11.321795173732975
"Jun 4, 2024",-0.9259711270769436,2.6016216401093804,-1.926898316388333,2.642977224298365,16.972712576416047,36.42249649156625,3.9136359635678275,-10.941482969447637,-11.499044413243473
"Jun 5, 2024",-1.062093410733426,1.774990005623764,-2.24010861132661,2.3190632729764746,17.1511677841589,36.41745227359118,3.635933217800898,-11.390952710941132,-11.714861774314125
"Jun 6, 2024",-1.1455779713959255,1.0940267552115135,-2.514188885713119,2.0338316075769094,17.202891165226617,36.01823845099272,3.406183514472411,-11.503232427785722,-11.888664500834139
"Jun 7, 2024",-1.2033096675828743,0.7109043270462679,-2.668837532154669,1.6984066645964728,17.380773789415223,35.076050593506295,3.1236247644079165,-10.786221173498479,-12.045234662401743
"Jun 8, 2024",-1.1951734603996647,0.20717655086646894,-2.762239189906496,1.345447536647785,17.451965011327612,33.649978111696996,2.6736856162117704,-10.248682029105009,-12.378643764314312
"Jun 9, 2024",-1.2274352906217831,-0.24199566807569148,-2.932454779306684,0.9562154001006542,17.584613534730057,31.792264691735227,2.3053880402684155,-9.889913246375032,-12.71238110555931
"Jun 10, 2024",-1.5225319876754149,-0.07003072044173742,-3.3706259442244093,0.6399308269710566,17.47505921468257,30.051288887767953,2.0428603079313725,-10.765344163647688,-13.165351384308355
"Jun 11, 2024",-1.5480018536402451,0.13703369156093373,-3.437997631783104,0.35108524558566856,17.51514006348043,28.802484637654008,1.9232812021038639,-12.747081165954684,-13.455186714841261
"Jun 12, 2024",-1.854984488144131,0.19775688630745222,-3.808541913355927,0.05809035325359518,17.47620438179108,27.904433687449444,1.8255541156153923,-14.908290278155455,-13.710228676136918
"Jun 13, 2024",-2.024146847927213,-0.26021823344283695,-4.12209246934248,-0.2379830601034383,17.11070521299154,27.059347025983126,1.6842747405831453,-13.656546872395856,-13.942293884162698
"Jun 14, 2024",-2.311248837052995,-0.8163709284481159,-4.527683638887755,-0.6159719024724539,16.559307250243826,26.334600993350637,1.4747078051164075,-8.727467302918395,-14.16812254487237
"Jun 15, 2024",-2.6047890422976647,-1.2519743448707403,-4.884957739577804,-0.936807332769384,13.568703346369151,25.765324964735512,1.3425334381420928,-4.118209489390444,-14.378113657792444
"Jun 16, 2024",-2.7715459147396238,-1.4443485657158974,-5.181154982102268,-1.2196297208450673,9.525500008588754,25.319091824583715,1.2187053285542158,-0.4594696537749669,-14.51515357908065
"Jun 17, 2024",-2.958607930325767,-0.9622635902490773,-5.444772229254284,-1.5003105290773004,6.262728055258131,24.9717613868717,0.9300765731177671,1.7633178656327575,-14.647351970215563
"Jun 18, 2024",-3.0654398681226938,-0.3322113840010361,-5.656329536020035,-1.8570174217520263,4.053128119387488,24.76693010695544,0.7944119530545783,3.919790177279147,-14.823452372062565
"Jun 19, 2024",-3.2021988984282967,0.2855616166611438,-5.89825514134444,-2.1707588688175266,2.3840470587337124,24.687663824490038,0.7778711884160018,5.665915211270076,-15.09679367614102
"Jun 20, 2024",-3.4522988322773953,0.747237318916761,-6.36934656268289,-2.3910738952124984,0.8846415913242139,24.46661898679676,0.8051862125897982,5.6025824334874255,-15.385562228843538
"Jun 21, 2024",-3.6769289001616627,-0.005775151485587633,-6.755712983000558,-2.6527481823341077,-0.015841478334392613,24.26142740559656,0.811104467827454,5.547846071525688,-15.634531762489301
"Jun 22, 2024",-3.983487036899468,-0.954357800351331,-7.18699386169069,-2.9971409909089934,-1.509902832570843,23.761869675422588,0.6771090992415528,5.412408663081903,-15.932737195999092
"Jun 23, 2024",-4.16085635349344,-1.4234907370495031,-7.454694241422019,-3.1704751094882697,-3.112373339746269,23.64585266199596,0.8672520175180356,3.3217252480241397,-16.074372467941274
"Jun 24, 2024",-4.336315430140049,-0.6469851746815116,-7.693812693098145,-3.347824690274015,-3.7294275500485745,23.59270822261575,1.3581637019748762,3.9240006666608185,-16.104570486524544
"Jun 25, 2024",-4.472649962679571,-0.24625694490000857,-7.816221605215522,-3.607892792513037,-4.3638501281632855,23.5305562511372,1.5832091511400987,4.044876799326322,-16.205422021412694
"Jun 26, 2024",-4.654971753211148,0.09313132638408794,-7.997325548160548,-3.8192399533135593,-5.0709908176684015,23.709085537326313,1.9144796943145292,3.331725160305611,-16.423783237309653
"Jun 27, 2024",-4.762652686540237,0.03678154732568434,-8.098298014236523,-3.9980618702416773,-5.957541020840132,23.541185139013244,2.284446521735172,1.9938421592793045,-16.725106944477496
"Jun 28, 2024",-4.938324012069886,0.2580875950306784,-8.150783280933132,-4.154664896293996,-6.9282610064873715,23.34968500660252,2.916182330821363,2.2089279918597207,-16.743816586425826
"Jun 29, 2024",-5.037019742683604,0.3492004218664056,-8.201397111864223,-4.281285804538007,-8.22210897791927,23.079098742368366,4.754331707583561,2.423312076209858,-16.6102231781281
"Jun 30, 2024",-5.065107344872597,0.4368930133562994,-8.355790562519564,-4.321708124083136,-9.224893642604796,23.00325532210034,6.399151413249,3.13014798115806,-16.51815204538237
"Jul 1, 2024",-5.171797783414165,0.19938289983252058,-8.435496713078274,-4.4342749146045035,-10.04941396073222,22.847605167441014,7.3340839906643325,3.5013727949754827,-16.843191044318054
"Jul 2, 2024",-5.282662449988857,0.10311168526209374,-8.362595783485089,-4.51391491503282,-10.663414392078497,22.488564938001158,7.9239367626840345,3.9515442846992572,-17.02495357464942
"Jul 3, 2024",-5.475525935044767,-0.13585623349105666,-8.388625753678221,-4.6335756887856165,-11.555117847238524,22.028099897133984,8.395120929682024,4.3596108806063105,-17.155018410123557
"Jul 4, 2024",-5.71260793740073,-0.5904671873274113,-8.41967457433343,-4.796603454368287,-12.72509690976656,21.607628298783442,8.731399227288318,4.329435706704327,-17.348925795754717
"Jul 5, 2024",-5.932568529858111,-0.43442595835274733,-8.503123596423176,-4.99068412768099,-13.308177829183057,21.633029539300765,9.081790287384404,6.0683678213349,-17.555306276018097
"Jul 6, 2024",-6.21606228797221,-0.6482747716151865,-8.614388959209505,-5.167766010986305,-14.037458416119373,21.52638035925641,9.310781240041397,7.299760528416417,-17.754547550801192
"Jul 7, 2024",-7.111257327008317,-1.5285648524280586,-9.3039279735413,-5.357161978391459,-14.796322486692205,21.389826172645567,9.197575639854442,8.083613301637705,-18.09386496069744
"Jul 8, 2024",-7.262237032477617,-1.8269663689940527,-9.295591577858534,-5.406552163531036,-15.061810394681844,21.385862858522298,9.427477093317227,9.098516679678248,-18.093290541865695
"Jul 9, 2024",-7.647610254451036,-2.123966149762574,-9.497451444748412,-5.395442718093137,-15.315274048032126,21.50944619891153,9.686059322162501,10.367452917079675,-18.215559693194695
"Jul 10, 2024",-7.863750367013693,-2.6963229105866375,-9.380571774665523,-5.2713649359132235,-15.858655841020267,21.352534989758436,9.75723013514867,11.534635661090691,-18.564724283063754
